,plot,genre
2425,"THE LIFE OF SAINT FRANCIS, A SAINT WHO WAS BORN RICH, IN THE MEDIEVAL TUSCANY, AND ABANDONED ALL HIS GOODS TO LIVE CLOSER TO THE POPULATION AND IS NOWADAYS REMEMBERED AS THE SAINT PROTECTOR OF ITALY.",DRAMA
2426,"TORGE IS A GOOD LOOKING, POPULAR TEENAGER, SELF CONFIDENT AND KNOWN FOR HIS SEXUAL CONQUESTS IN HIS TOWN, AN EXAMPLE OF THE ""NICE BUT MACHO"" GUY FROM A SMALL WESTERN EUROPEAN TOWN, ENDOWED WITH EXCEPTIONAL SOCIAL SKILLS. HE IS USUALLY THE LEADER OF IS CIRCLE OF FRIENDS, ATRACTING OTHERS TO THE GROUP. ALL OF THIS, HOWEVER, CHANGES WHEN HE LOSES HIS LEG IN AN ACCIDENT. HIS DIFFICULTY WITH HIS NEW HANDICAP MAKES HIM CYNICAL AND BITTER. AS A RESULT, HE PLUNGES DEEP INTO EMOTIONAL CONFLICTS WHICH THREATEN TO DESTROY HIM. EVEN LISA, LONG IN LOVE WITH HIM, KEEPS HER DISTANCE, AS DO ALL OF HIS FRIENDS. BUT AS TORGE REALIZES THAT LOSING A LIMB IS NOT AS BAD AS LOSING HIS FRIENDS, HE STARTS TO COME TO TERMS WITH HIS HANDICAP, AND LIVE WITH HIS CONDITION.",DRAMA
2427,"A SOVIET-ERA CLASSIC. A 10-YEAR-OLD GIRL PASSES A BIG, SCARY DOG ON HER WAY TO SCHOOL AND STRIKES UP A FRIENDSHIP WITH THE DOG, WHO SHE NAMES BAGIRA, AND THE MEAN OLD MAN WHO OWNS HIM.",FAMILY
2428,HAVEN'T SEEN THE MOVIE YET,REALITY-TV
2429,"AN OBSESSED HACKER ESCAPES AND HIDES IN EMPTY APARTMENTS AFTER HIS GIRLFRIEND DIES OF AN OVERDOSE IN HIS APARTMENT, BUT HE CANNOT CONTROL HIS OBSESSION WITH BREAKING INTO OTHERS' HOMES.",CRIME
2430,"EIGHT COLLEGE STUDENTS BECOME TRAPPED IN AN ANNUAL HAUNTED HOUSE WHEN AN ANCIENT SPELL TURNS THEM INTO THEIR HALLOWEEN COSTUMES. BY NIGHT'S END, A GROUP OF SURVIVORS WILL HAVE TO TAKE ONE FINAL STAND AGAINST GHOULS, GHOSTS, ZOMBIES AND VAMPIRES.",HORROR
2431,"ALEXIA TRAVELS WITH HER FRIEND MARIE TO SPEND A COUPLE OF DAYS WITH HER FAMILY IN THEIR FARM IN THE COUNTRY. THEY ARRIVE LATE AND ARE WELCOMED BY ALEXIA'S FATHER. LATE THAT NIGHT, A SICK, SADISTIC KILLER BREAKS INTO THE FARMHOUSE, SLAUGHTERS ALEXIA'S FAMILY--INCLUDING THEIR DOG--AND KIDNAPS ALEXIA. MARIE HIDES FROM THE CRIMINAL AND TRIES TO HELP TERRIFIED, HYSTERICAL ALEXIA, CHASE THE MANIAC, AND DISCLOSE HIS IDENTITY IN THE END.",HORROR
2432,"A TEN YEAR OLD PROTESTANT GIRL TRAVELS TO BELFAST TO TAKE PART IN A MUSIC FESTIVAL, AND IS BILLETTED WITH A CATHOLIC FAMILY.",DRAMA
2433,A YOUNG RECRUIT CALLS HIS MOTHER FROM THE HOSPITAL TELLING HER ABOUT HIS IMMINENT RETURN HOME.,SHORT
2434,"THE BEACH BOYS APPEAR IN A SKIT WITH BENNY AND HOPE AS SURFERS. JACK TRYS TO WEASEL DISNEYLAND TICKETS FROM WALT DISNEY. ALSO, A SKIT WITH BENNY, HOPE AND SOMMER IN A TAKEOFF ON ITALIAN ...",COMEDY
2435,"IN WARTIME BERLIN, A FACTORY FOREMAN, OTTO QUANGEL AND HIS WIFE ANNA LEARN THAT THEIR ONLY SON PAUL HAS BEEN KILLED IN ACTION IN FRANCE. IN THEIR GRIEF, THE COUPLE DECIDE TO TAKE ACTION AGAINST THE NAZI REGIME. THEY CREATE THEIR O...",DRAMA
2436,"THE WEALTHY, SOMEWHAT DEGENERATE ALAN WILHELM, JUNIOR BOSS OF A LARGE PRAGUE TRADING COMPANY IS FREED FROM SOCIAL TIES AND PREJUDICES BY YOUNG FACTORY WORKER SUSI.",COMEDY
2437,"LENNY (CHIANESE) IS A SMALL-TIME INVESTOR WHO'S ALWAYS MANAGED BY ROLLING THE DICE ON WALL STREET, BUT HE JUST CAN'T KEEP UP WITH THE TIMES. WHEN HIS LUCK FINALLY RUNS OUT, HIS BEST FRIEND RUBEN (LATESSA) HATCHES A PLAN TO GET THEM BOTH OUT OF TOWN. BUT LENNY'S NOT GOING ANYWHERE. HE'S GOT TWO LAST ROLLS OF THE DICE: ONE FOR THE MONEY, AND ONE FOR THE LOVE OF A BEAUTIFUL MYSTERY WOMAN (CHALFANT)",DRAMA
2438,"THE CHARACTERS INCLUDE A DIRTY-DEALING 80-YEAR-OLD MAYOR WITH A TROUBLING FASCIST PAST AND A BLOODTHIRSTY MIDDLE-AGED WRITER - ALSO AN EX-FASCIST, WHO HAS NOW TURNED MARXIST-LENINIST AND IS READY TO SETTLE HIS ACCOUNTS WITH HISTORY. THERE IS A YOUNG LEFTIST IDEALIST, A CITY COUNCILPERSON WHO IS FIGHTING REAL ESTATE SPECULATION. THIS IS THE PORTRAIT OF LATINA AND ITS INHABITANTS. THIS PROVINCE IS CERTAINLY AN ANOMALY, BUT IS NOT SO FAR FROM THE PRESENT-DAY TIMES THAT ALL OF ITALY IS GOING THROUGH NOW.",DOCUMENTARY
2439,"VESA, A 16-YEAR OLD BULGARIAN GIRL, CANNOT SPEAK. A TURKISH FORTUNE-TELLER PREDICTS THAT THE GIRL WILL CONVALESCE IF SOMEBODY SACRIFICES HIS LIFE FOR HER. THE FORTUNE-TELLER'S MENTALLY RETARDED NEPHEW, WHO COMES TO HEAR THE PROPHESY, FOLLOWS THE GIRL. IT IS THE FIRST TIME EVER THAT HE LEAVES THE DESOLATE VILLAGE IN THE BALKAN MOUNTAINS. HE FACES THE HOSTILITY AND MALICE OF THE MODERN WORLD. HIS NATURAL GOODNESS OVERCOMES ALL OBSTACLES. HIS LOVE FOR THE GIRL MAKES HIM CHANGE. HIS LOVE CHANGES VESA, WHO TILL THEN HAS BEEN FRAUGHT WITH MALICE TO EVERYBODY. AND THE MOMENT THEY TOUCH EACH OTHER FOR A FIRST TIME, THE FORTUNE-TELLER'S PROPHESY COMES TRUE. THE BOY DIES. BUT WILL VESA RECOVER HER SPEECH?",DRAMA
2440,"IN THE FOLLOW-UP TO GRAHAM REID'S TRILOGY OF 'BILLY' PLAYS, BILLY'S SISTER LORNA MARTIN IS LEFT TO CARE FOR THEIR UNCLE ANDY. LORNA FEELS TRAPPED, BUT ANDY WISHES TO GIVE HER THE FREEDOM SHE DESIRES.",DRAMA
2441,"HOSTED BY DENNIS HOPPER, THIS DOCUMENTARY TREATS MOVIE FANS TO A BEHIND-THE-SCENES LOOK AT THE MAKING OF SPEED, ABOUT A HOT-SHOT S.W.A.T. OFFICER WHO MUST STOP A MAD BOMBER FROM BLOWING UP AN OUT-OF-CONTROL BUS FILLED WITH PASSENGERS. INCLUDED ARE INTERVIEWS WITH THE CAST AND CREW WHO SHARE THEIR EXPERIENCES FROM MAKING THE FILM, AS WELL AS OUT-TAKES, GOOFS, AND OTHER THINGS DIDN'T MAKE IT INTO THE FINAL PRINT.",DOCUMENTARY
2442,"THIS MADE-FOR-TV DOCUMENTARY TREATS ADVENTURE FANS TO A BEHIND-THE-SCENES LOOK AT THE MAKING OF 20,000 LEAGUES UNDER THE SEA, AN AUSTRALIAN-MADE ADAPTION OF JULES VERNE'S CLASSIC NOVEL. INCLUDES INTERVIEWS WITH STAR MICHAEL CAINE, ALONG WITH THE REST OF THE CAST AND CREW OF THE FILM, WHO SHARE THEIR EXPERIENCES FROM WORKING ON THE PROJECT, AS WELL AS DISCUSS THE SPECIAL EFFORTS THAT WENT INTO BRINGING IT TO COMPLETION.",DOCUMENTARY
2443,THIS IS THE MAKING OF THE BACK TO THE FUTURE TRILOGY BY ACCLAIMED DOCUMENTARY MAKER LAURENT BOUZEREAU AND APPEARS ON THE BACK TO THE FUTURE DVD SET.,DOCUMENTARY
2444,AN AMBITIOUS BUSINESSWOMAN WILL DO WHATEVER IT TAKES TO CLIMB THE CORPORATE LADDER.,ROMANCE
2445,A SPACE GALAXY IS RULED BY A TYRANT WHOSE POWER CAN ONLY BE OVERCOME WITH A VERY WEAPON: MUSIC.,ANIMATION
2446,"A HOT YOUNG PHONE SEX ADDICT AND HIS NARCISSISTIC OPERA DIVA MOM. A DANGEROUSLY AGITATED HUSTLER AND A HALF-DOZEN DANGEROUSLY AGITATED HUSTLERS WHO LOOK JUST LIKE HIM. A TITTERING NEUROTIC WHO THINKS SHE'S VANESSA REDGRAVE AND VANESSA REDGRAVE HERSELF. POT BROWNIES, PUKE JOKES, A GAY DAD, A FLYING LESBIAN, JERRY HALL, A DEAD BODY AND A FETISH FOR BRIAN DEPALMA MOVIES! ANCHORING THE MAYHEM IS ELISABETH BEAUMONT, AN AMERICAN OPERA STAR VISITING PARIS TO PERFORM ""TURANDOT"" AND DABBLE IN SOME BELATED MOTHERING OF HER 23 YEAR-OLD SON THOMAS. THOMAS DOESN'T NEED MOTHERING; HE NEEDS SOME GOOD HOT MANHANDLING. AND, IN THE BEST DEPALMA TRADITION, THE QUEST FOR SEX LEADS TO VOYEURISM AND VOYEURISM, LEADS TO MURDER. FROM THERE, IT'S JUST A SHORT PATH TO THERAPY. UNFORTUNATELY, THE PSYCHIATRIST THAT THOMAS VISITS IS A LITTLE ON THE DEAD SIDE HERSELF, AND A NUTTY PATIENT HAS TAKEN HER PLACE.",COMEDY
2447,"A COLLECTION OF PROMO VIDEOS BY MIKE + THE MECHANICS, FROM THEIR TWO MOST SUCCESSFUL ALBUMS MIKE + THE MECHANICS (1985) AND LIVING YEARS (1988)",MUSIC
2448,"THE STORY OF JOHN DELOREAN'S LIFE, INVOLVEMENT IN DRUG TRAFFICKING AND EVENTUAL ARREST. BASED ON THE BOOK 'THE DELOREAN TAPES' BY IVAN FALLON.",DRAMA
2449,"THE LIFE STORY OF A MUSLIM BOY, MOOSA KHAN, WHO LIVES IN KASHMIRPUR AMONG EXTREMIST HINDU MAJORITY.",DRAMA
2450,"THIS PLAY HAS STAYED IN MY MEMORY AS A MOST TOUCHING DRAMA. I BELIEVE IT WAS BASED ON A SHORT STORY.A YOUNG BOY IN 1950S NORTHERN IRELAND INHERITS HIS GRANDFATHER'S PIANO. HIS FAMILY KNOW NOTHING OF SERIOUS MUSIC BUT SEND HIM TO THE LOCAL PIANO TEACHER THINKING IT MIGHT LEAD TO A CAREER AS A DANCE BAND MUSICIAN. THE TEACHER, A BEAUTIFUL EASTERN EUROPEAN JEWISH LADY, FINDS THAT HE HAS A REAL TALENT AND TEACHES HIM TO APPRECIATE CLASSICAL MUSIC AS WELL AS TO PLAY. HE FORMS A CLOSE BOND WITH HER, BUT A TRIP TO BELFAST FOR HIM TO SIT AN EXAM HAS UNFORESEEN CONSEQUENCES... ELEANOR BRON WAS LUMINOUS AS THE TEACHER MISS SCHWARTZ.",DRAMA
2451,"DARK AND BROODING THRILLER. A GROUP OF MERCENARIES ARE ASSEMBLED IN AMSTERDAM BY A BRITISH INTELLIGENCE OFFICER. BELIEVING THEY ARE AWAITING THE DETAILS OF A NEW MISSION, THEY DECIDE TO SPEND THEIR FREE TIME IN THE SLEAZY BARS AND BROTHELS. OVER THE COURSE OF THE WEEKEND IT GRADUALLY BECOMES CLEAR THAT ALL IS NOT WHAT IT SEEMS. UNKNOWN TO THEM THEIR PATHS HAVE ALL CROSSED BEFORE, AND THE DECEIT AND VIOLENCE OF THE PAST IS ABOUT TO BECOME THEIR OWN DOWNFALL.",THRILLER
2452,"IN THE COUNTRYSIDE OF THE UNITED STATES OF AMERICA, IRMA APPLEWOOD AND HER HUSBAND ROY APPLEWOOD HAVE BEEN HAPPILY MARRIED FOR TWENTY-FIVE YEARS AND THEY ARE MODEL CITIZENS IN THEIR COMMUNITY. ROY BRINGS IRMA TO MEET REVEREND DALE MUNCIE, WHO IS THEIR PASTOR AND FRIEND, TO TELL THAT HE IS A WOMAN TRAPPED IN A MAN'S BODY AND HE WILL HAVE A SEX-CHANGE OPERATION. NOW ROY HAS TO FACE THE DECEPTION OF HIS WIFE AND THE INTOLERANCE OF HIS COLLEAGUES, MEMBERS OF HIS CHURCH AND HIS SON WAYNE. BUT IRMA LOVES HIM AND AFTER THE IMPACT OF THE NEWS, SHE UNDERSTANDS AND SUPPORTS HIM WITH THEIR TEENAGE DAUGHTER PATTY ANN (HAYDEN PANETTIERE) AND ROY'S BOSS FRANK ('CLANCY BROWN') THAT IS THEIR FRIEND.",DRAMA
2453,"WELCOME TO MARBELLA, THE ORIGINAL COSTA DEL SOL PARADISE FOR THE RICH AND FAMOUS AND FOR THOSE WISHING THEY WERE. IT'S WHERE THE CRAZY WORLDS OF DREAMERS, NUDISTS, KILLERS AND ANTI GOAT HURLERS COLLIDE TO SPECTACULAR EFFECT AND WHERE TRUSTING YOUR `NATURAL` INSTINCTS CAN HAVE THE MOST AMAZING RESULTS!",COMEDY
2454,A DWARF USURER STOPS A RICH MAN FROM TRACKING HIS POOR BROTHER AND GRANDDAUGHTER.,DRAMA
2455,"A TEENAGE BOY EXPELLED FROM SCHOOL FOR FIGHTING ARRIVES AT A BOARDING SCHOOL WHERE THE SYSTEMATIC BULLYING OF YOUNGER STUDENTS IS ENCOURAGED AS A MEANS TO MAINTAIN DISCIPLINE, AND DECIDES TO FIGHT BACK.",DRAMA
2456,"A COUPLE OF BOY GANGS IN BUDAPEST CONSTANTLY FIGHT OVER THE NEIGHBORHOOD TURF. ONE OF THE PAUL STREET GANG MEMBERS IS A HIGHLY SENSITIVE YOUTH THAT IS HUMILIATED AND TAUNTED BY MEMBERS OF HIS OWN GANG AS THEY CONSIDER HIM SOMEWHAT OF A SISSY. IN ORDER TO PROVE THAT HE IS NOT YELLOW AND AS PART OF A BATTLE PREPARATION HE HAS TO GET WET IN AN ICY POND. HE DOES SO, HIS GANG WINS, AND THEY ARE ABOUT TO CONFER AN HONOR ON HIM THE NEXT DAY, BUT HE HAS DIED FROM GETTING WET THE PREVIOUS DAY.",DRAMA
2457,"IN SHANGHAI A BANKER'S DISOWNED SON ESCAPES FROM BANDITS AND PROVES HIS MARRIAGE TO A USURPER IS FALSE,",ADVENTURE
2458,"WHEN THE RANGERS VISIT THE SET OF AN ACTION FILM, A STUNTMAN IS INJURED AND WES (RED RANGER) VOLUNTEERS TO FILL IN. BUT THE RANGERS SOON DISCOVER THAT THEY'RE THE UNWILLING STARS OF A REALITY MOVIE TITLED ""THE END OF THE RANGERS"". THE DIRECTOR TURNS INTO CINECON, A MUTANT WHO TRANSPORTS THE TEENS INTO DIFFERENT MOVIE SCENES, EACH FILLED WITH LIFE-THREATENING DANGERS AND CHALLENGES...AND A SCRIPT THAT CALLS FOR THEIR DEMISE. IS THIS THE THE FINAL CURTAIN FOR THE RANGERS...OR WILL THEY SURVIVE TO FIND FAME AND FORTUNE IN TINSELTOWN? MITCH, A YOUNG PHOTOGRAPHER FOR THE LOCAL PAPER, HIRES KATIE (YELLOW RANGER) TO HELP HIM ON A BIG ASSIGNMENT-TO REVEAL THE IDENTITIES OF THE POWER RANGERS. WHEN THE MUTANT ARTILLICON ATTACKS THE RANGERS, MITCH AND KATIE GO TO TAKE PHOTOS BUT KATIE SNEAKS OFF TO HELP HER FRIENDS. IN THE FIGHT, SHE AND THE RANGERS ARE DEMORPHED AND MITCH CAPTURES IT ON FILM. SHE BEGS HIM NOT TO PUBLISH THE PHOTOS BUT HE CAN'T AFFORD TO LOSE HIS JOB. THE MUTANT GROWS AND ATTACKS AGAIN. CAN THE WEAKENED RANGERS DEFEAT ARTILLICON? AND, IF THEY SURVIVE, WILL THEY BE EXPOSED BY MITCH?",FAMILY
2459,"WHETHER NOAM CHOMSKY, THE MIT LINGUIST AND POLITICAL PHILOSOPHER, IS THE MOST IMPORTANT INTELLECTUAL ALIVE, AS THE NEW YORK TIMES ONCE FAMOUSLY CALLED HIM, IS OPEN FOR DEBATE. BUT WITHOUT A DOUBT, CHOMSKY, NOW 73, IS ONE OF THE MOST STRAIGHT-TALKING AND COMMITTED DISSIDENTS OF OUR TIME. A STEADFAST CRITIC OF UNITED STATES FOREIGN POLICY FOR DECADES, IN THE AFTERMATH OF THE TERRORIST ATTACKS OF SEPTEMBER 11TH, HIS PROFILE TOOK A QUANTUM LEAP AS HE PROVIDED MUCH-NEEDED ANALYSIS AND HISTORICAL PERSPECTIVE TO CONCERNED CITIZENS THROUGHOUT THE WORLD. IN THE MONTHS THAT FOLLOWED, HE GAVE DOZENS OF TALKS ON FOUR CONTINENTS, CONDUCTED SCORES OF INTERVIEWS, AND WROTE A BOOK 9-11 THAT WAS PUBLISHED IN 22 COUNTRIES AND BECAME A SURPRISE BESTSELLER IN MANY OF THEM, INCLUDING JAPAN. CHOMSKY'S VOICE MAY BE UNPOPULAR, BUT HIS INCISIVE ARGUMENTS, BASED ON DECADES OF RESEARCH AND ANALYSIS, ARE HEARD AND CONSIDERED IN THIS CHRONICLE COMPRISED OF INTERVIEW FOOTAGE, AND VARIOUS TALKS HE'S GIVEN. CHOMSKY PLACES THE TERRORIST ATTACKS IN THE CONTEXT OF AMERICAN FOREIGN INTERVENTION THROUGHOUT THE POSTWAR DECADES--IN VIETNAM, CENTRAL AMERICA, THE MIDDLE EAST, AND ELSEWHERE. BEGINNING WITH THE FUNDAMENTAL PRINCIPLE THAT THE EXERCISE OF VIOLENCE AGAINST CIVILIAN POPULATIONS IS TERROR, REGARDLESS OF WHETHER THE PERPETRATOR IS A WELL-ORGANIZED BAND OF MUSLIM EXTREMISTS, OR THE MOST POWERFUL STATE IN THE WORLD. CHOMSKY, IN STARK AND UNCOMPROMISING TERMS, CHALLENGES THE UNITED STATES TO APPLY TO ITS OWN ACTIONS THE MORAL STANDARDS IT DEMANDS OF OTHERS.",DOCUMENTARY
2460,"IN A SMALL GERMAN TOWN ROAMS BEN, A BOY WITH MENTAL DISORDERS. WHEN SEVERAL YOUTHS ARE MURDERED BEN BECOMES SUSPECT.",THRILLER
2461,"REASON BOLES IS ON A MISSION TO STOP LOGGERS FROM DESTROYING HIS FAMILY'S ANCESTRAL LAND. IN A CHANCE ENCOUNTER, HE MEETS ADDY AND HER 7-YEAR-OLD DAUGHTER BELL, WHO ARE FLEEING THEIR PAST IN THE HOPES OF STARTING A NEW LIFE. TOGETHER, REASON AND ADDY ARE GIVEN THE CHANCE TO TRANSCEND THE VIOLENCE IN THEIR LIVES, OR BE DESTROYED BY IT.",DRAMA
2462,A MAN SWEARS REVENGE BECAUSE WHEN HE WAS A CHILD HE WITNESSED HOW HIS FATHER WAS MURDERED IN A POKER GAME.,DRAMA
2463,A RUSTIC FARCE ABOUT A COUPLE OF ESCAPED CONVICTS.,COMEDY
2464,REILLY'S FRUSTRATION AT THE REMAINS OF BRITISH RULE DRAWS HIM TO THE ROCKINGHAM SHOOT.,DRAMA
2465,"IN ORDER TO SHORTEN THE COMPLETION PERIOD OF A NEW WORK AREA, THE DIRECTOR PROMISES THAT HE WILL ORGANIZE A GRAND CONCERT OF FAMOUS OPERA SINGERS AT THE OPENING OF THE NEW HALL. THERE IS AN UNEXPECTED PROBLEM - THERE IS NO GRAND PIANO. THE BRIGADIER SENDS ONE OF HIS WORKERS TO LOOK FOR THE INSTRUMENT IN THE TOWN. HE FINDS HIMSELF IN A VERY MYSTERIOUS NEW WORLD. AFTER A SERIES OF COMIC SITUATIONS, HE MANAGES TO FIND THE GRAND PIANO. THE GRAND PIANO IS IN THE PRODUCTION HALL. THE ORDER OF THE DAY IS COMPLETED, BUT IS THAT ENOUGH?",COMEDY
2466,"MADRID, 1699, DURING THE REIGN OF CHARLES II. BLAS, A HIRED COMMONER, DARES TO LOVE THE QUEEN. THE PLOT CENTERS ON BAZAN'S PRANK ON QUEEN MARIA NEUBURG IN REVENGE FOR THE FACT THAT SHE DESPISED HIM.",DRAMA
2467,A MAN PROVES HIS FATHER WAS FRAMED BY HIS FIANCÉE'S MOTHER.,ADVENTURE
2468,"SIX YOUNG FOOTBALLERS HEAD TO THE MIDDLE OF THE COUNTY DOWN COUNTRYSIDE FOR A TRIAL WITH THE UNITED "" SCOUT "" THE ENIGMATIC MR PALMER . ONLY 2 OF THEM WILL MAKE IT BUT UNBEKNOWNST TO ALL OF THEM A FORMER PROTEGE IS RETURNING FOR A...",DRAMA
2469,"OBSESSED WITH THE NOTION THAT ALL AFRICAN-AMERICANS ARE NOT ONLY INFERIOR BUT ALSO CRIMINALS, PREP SCHOOL STUDENT TAYLOR BEGINS DESPERATELY STALKING A BLACK CLASSMATE NAMED FLINT, WAITING FOR HIM TO PROVE HIS RACIST THEORY RIGHT.",DRAMA
2470,THE IMPACT OF CONSUMER VIDEO EQUIPMENT ON INTERNATIONAL POLITICAL ACTIVISM EFFORTS.,DOCUMENTARY
2471,VERONIKA HANSTEIN IS A PRETTY BLONDE WHO GETS MIXED UP WITH THE DIAMOND THIEVES IN CAPE TOWN AND IT IS LEFT TO KOMMISSAR JOCHEN WILKE AND HER ANNOYING BOYFRIEND FRANK FLEISCHER TO GET HER OUT OF TROUBLE.,CRIME
2472,A POWERFUL AND EMOTIONAL DOCUMENTARY ABOUT KOREAN WOMEN FORCED INTO SEXUAL SERVITUDE BY THE JAPANESE IMPERIAL ARMY DURING WORLD WAR II.,DOCUMENTARY
2473,"IN THE LATE 17TH CENTURY, A FAMILY OF WITCHES IS TERRORIZED BY A CORRUPT PUBLIC OFFICIAL. WHEN THEIR SISTER IS MURDERED, THE REMAINING TWO PUT ON A CURSE ON THEIR BLOODLINE, BRINGING HORRIBLE RETRIBUTION TO ANYONE WHO VICTIMIZES ANY MEMBER OF THEIR FAMILY, NO MATTER HOW MANY GENERATIONS AWAY. THREE HUNDRED YEARS LATER, THEIR LAST DESCENDANT IS A WEALTHY WOMAN STUCK IN AN UNHAPPY MARRIAGE. HER HUSBAND AND HIS MISTRESS DECIDE TO HAVE HER KILLED TO GET AT HER MONEY, UNAWARE OF THE CURSE AND THE FORCES OF DARKNESS THAT THEY ARE ABOUT TO UNLEASH. SKIN CRAWL IS A TALES FROM THE CRYPT-STYLE HORROR STORY WITH THE GRITTY FEEL OF 70'S DRIVE-IN EXPLOITATION SUCH AS MARK OF THE DEVIL AND LAST HOUSE ON THE LEFT.",HORROR
2474,"BOB AND WALT TENOR ARE TWIN BROTHERS, WHO NOT ONLY SHARE A PASSION FOR LIFE, BUT ALSO A LIVER. THANKS TO THEIR TEAMWORK, BEING CONJOINED TWINS IS NOT A HANDICAP TO THEM. BUT, WHEN WALT'S DREAMS OF STARDOM OF ACTING ON THE SCREEN AND BOB'S SHYNESS CLASHES, THEY BOTH BEGIN TO FALL OUT. THIS DOESN'T HELP WHEN BOB'S INTERNET GIRL ARRIVES IN TOWN, UNAWARE OF THEIR HANDICAP, AND WHEN WALT GAINS HIS OWN TV SHOW WITH CHER.",COMEDY
2475,"TRYING TO AVOID JAIL TIME FROM CREDIT CARD FRAUD, PRICE, AT THE ADVICE OF HIS COUSIN, HIDES OUT AT A COLLEGE FRATERNITY. THERE'S ONLY ONE THING HIS COUSIN DIDN'T TELL HIM... THE ENTIRE FRAT HOUSE IS GAY! PRICE HAS TO PRETEND HE IS ALSO GAY IN ORDER TO STAY HIDDEN. MAYHEM AND COMEDY EXPLODE AS SEVERAL MEMBERS FIND PRICE ATTRACTIVE WHILE PRICE STRUGGLES FOR HIS SANITY. HOWEVER, PRICE DISCOVERS A LIFE LESSON HE NEVER THOUGHT POSSIBLE IN THE MISTAKEN IDENTITY COMEDY FROM RAW DAWG FILMS.",COMEDY
2476,"IN ORDER TO AVOID THE GENDER DISCRIMINATION PREVELENT IN SRI LANKA, A WOMAN DECIDES TO PASS AS A MAN AND GETS A JOB AS A MECHANIC AND EVEN TAKES A WIFE.",DRAMA
2477,"SIX FRIENDS ENTER THE STRANGE TOWN OF OLD MINES FOR A WEEKEND FLOAT TRIP. THEY QUICKLY REALIZE THAT THE TOWN IS NOT FRIENDLY TO STRANGERS, AND THEY ARE PRESSURED TO LEAVE BY THE POLICE. WHEN THE FRIENDS DECIDE TO CONTINUE THEIR FLOAT TRIP ANYWAY, TERRIFYING SECRETS OF THE TOWN SURFACE. A SEVEN-FOOT-TALL DEFORMED MANIAC, KNOWN BY THE TOWNSFOLK AS THE BOY IS KEPT UNDER LOCK AND KEY BY THE TOWN'S MAYOR. THE BOY'S PURPOSE IS SIMPLE: KILL OUTSIDERS. THE MAYOR OF OLD MINES RELEASES THE BOY AND THE MANIAC'S HUNT BEGINS. ONE BY ONE, THE CAMPERS ON THEIR FLOAT TRIP ARE RIPPED TO GORY SHREDS BY THE ENRAGED, DEFORMED, HULKING BOY. BUT THERE IS GREAT MYSTERY TO THE BOY. WHO IS HIS FATHER? WHO IS HIS MOTHER? HOW DID HE BECOME SO DANGEROUS? IN THE END, THE ANSWERS TO THESE QUESTIONS WILL PUT THE ENTIRE TOWN OF OLD MINES IN DANGER. THE BOY IS AN UNSTOPPABLE KILLING MACHINE, AND ANYONE IN HIS PATH WON'T BE IN ONE PIECE FOR LONG!",HORROR
2478,"USING OLD CORRESPONDENCE AND NEW TALKING HEADS MATERIAL, THE DIRECTOR EXPLORES THE TRACES OF A LABOR CAMP IN SAXONY WHERE FAMILY MEMBERS WERE SENT BY THE NAZIS, AND A NEARBY TOWN IN WHAT BECAME THE DDR.",DOCUMENTARY
2479,A GROUP OF TEACHERS AND PUPILS FROM A SECONDARY SCHOOL IN NORTHERN IRELAND GO ON AN EVENTFUL TRIP TO PARIS.,DRAMA
2480,"3 BOYS AND A BABY. X-MAS IS COMING AND THERE IS A PRESENT FOR 17 YEARS OLD FRANK: HIS BABY DAUGHTER. FRANK'S MOTHER HAS GONE ON A VACATION, HIS FATHER HAS LEFT THE FAMILY YEARS AGO. FRANK WILL NOT DO THE SAME. HE WILL NOT DESERT HIS CHILD. SO - WHO'S GOING TO HELP? HIS BEST FRIENDS - WOLLE THE NICE WEIRDO AND BURHAN THE YOUNG TURKISH MACHO - DECIDE: IF WOMEN CAN RAISE CHILDREN REAL GUYS LIKE THEY ARE CAN DO IT TOO. AND THE TROUBLE STARTS....",COMEDY
2481,"IGNACIO, A BRILLIANT ARCHITECTURAL STUDENT WITH A STABLE LIFE, HAS NOT SEEN HIS TROUBLESOME OLDER BROTHER CARLOS FOR MORE THAN SIX YEARS. WHEN THEY MEET AGAIN, HE FINDS OUT THAT CARLOS HAS PROBLEMS WITH THE GAMBLING DEBTS, SO HE DECIDES TO TRY TO HELP HIM, EVEN PUTTING HIS LIFE IN DANGER, BEFORE LEAVING WITH A SCHOLARSHIP THAT HE HAS MANAGED TO GO TO STUDY IN LOS ANGELES.",DRAMA
