title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Iss Pyaar Ko Kya Naam Doon? Ek Baar Phir,2013–2015,N/A,20 min,Romance,N/A,N/A,"Avinash Sachdev, Shrenu Parikh, Geetanjali Tikekar","this is the best Hindi serial of my life. Aastha is so beautiful and charming. she is the eyeball of the show. i like her very much. her dressing style- a matching band on head with same color salwar kamiz, transparent saree, hand cut blouse everything is just outstanding. she is more beautiful than the previous season girl Khushi. and season 2 has better story than season 1. another thing i like about the show is the wonderful title song of the show, much better than the season 1 song. this title song is the best serial song on Indian television. my most favorite song is this. definitely season 2 is better than season 1.",Hindi,India,1 win & 1 nomination,5.8,283,tt6585100,N/A
Ceux qui peuvent mourir,2017,N/A,18 min,"Short, Fantasy, Mystery",Charlotte Cayeux,Charlotte Cayeux,"Julie Cayeux, Sam Chemoul, Zoé Garcia","Zoé, 15 years old, enters a strict boarding school. Around her, pupils are playing and attending classes with faded eyes; the violence of the teachers is visible through their obsequious looks. One day Zoé meets Marie and understands what they are destined for.",French,France,3 nominations,6.6,8,tt6585272,N/A
Garfield,2017,N/A,13 min,"Short, Drama",Georgi Banks-Davies,Myra Appannah,"Matthew Trevannion, Mandeep Dhillon","Krishna wakes up in a strange place, with a strange guy. As she pieces together how she got there, she realises that the reasons may be bigger than just the night before.",English,United Kingdom,2 nominations total,8.5,149,tt6585312,N/A
Episode #5.38,2004,N/A,86 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,N/A,tt6585330,N/A
Episode #5.39,2004,N/A,84 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,N/A,tt6585334,N/A
Episode #5.40,2004,N/A,88 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Tony Chimel",Undertaker buries Paul Bearer in cement.,N/A,N/A,N/A,N/A,10,tt6585338,N/A
Episode #5.41,2004,N/A,86 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,8,tt6585350,N/A
Episode #5.42,2004,TV-14,84 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,10,tt6585354,N/A
Guerrero vs JBL In A Cage,2004,N/A,87 min,"Action, Sport",N/A,N/A,"Kurt Angle, Mark Calaway, John Cena",N/A,N/A,N/A,N/A,N/A,9,tt6585356,N/A
Episode #5.44,2004,N/A,86 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Tony Chimel",N/A,N/A,N/A,N/A,N/A,9,tt6585360,N/A
Episode #5.45,2004,N/A,86 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Tony Chimel",N/A,N/A,N/A,N/A,N/A,8,tt6585364,N/A
The Secret Science of Pop,2017,N/A,60 min,"Documentary, Music",Tom Hewitson,"Nicola Cook, Ros Homan, Armand Leroi","Armand Leroi, Dave Davies, Trevor Horn",Evolutionary biologist Professor Armand Leroi believes that data science can transform pop music. He gathers a team to analyse 50 years of UK chart music. Can algorithms unlock the secret to pop success?,English,United Kingdom,N/A,4.6,13,tt6585632,N/A
"Easy to Learn, Hard to Master: The Fate of Atari",2017,N/A,110 min,Documentary,Tomaso Walliser,Tomaso Walliser,"Bil Herd, Nolan Bushnell, Manny Gerard","Before Google, Yahoo and even Apple, before the Silicon Valley cliché of informal dress code, skateboards running the corridors and wild creativity became commonplace, one company embodied the digital economy lifestyle and business style: the one firm coming out of the Age of Aquarius was Atari. The story of Atari is two-thirds the story of Nolan Bushnell, founder and visionary, and one-third the first and probably biggest boom and bust of the new economy some 20 years before the new economy even existed. Atari was showing that technology is cool, way before the personal computer revolution took place and they were reaching out to an ever-growing audience with something that is still cool today: video games. Atari literally introduced the digital world to the mass consciousness. Nolan Bushnell and Atari have a huge collection of firsts: the first successful video game company, the first coin-op video game ever, the first general purpose console to win the market, the first marriage between video games and movie industry in the history of entertainment, the fastest growing company in history, the biggest industry crash ever, the weirdest anecdotes in Silicon Valley, the coolest brand on the planet... Atari is a story to be told for two main reasons: it is pure fun and it is impressively educational. Going through the ups and downs of Atari's ride, one can learn when and how our relationship with the digital world was born (ahead of Apple, Commodore, Microsoft and even the Homebrew Computer Club), how the 100 billion dollars a year video game industry was born, what to do to make your idea successful, what to do to screw it all up, whether to sell your baby to a giant major or not, what not to do to preserve your market from crashing and many others interesting topics.",English,Italy,N/A,6.5,295,tt6585674,N/A
Drag Battle,2017,TV-14,43 min,Reality-TV,N/A,"Alex Baskin, Douglas Ross, Lisa Vanderpump","Stassi Schroeder, Scheana Shay, Katie Maloney","The epic New Orleans blowout continues, with Schwartz and Sandoval fiercely refuting the cheating accusations. Stassi realizes her past fights with Katie caused her to miss a painful moment when Katie needed her most. Kristen conf...",N/A,N/A,N/A,N/A,14,tt6585706,N/A
Abelay Garam Bhat,2008,Not Rated,115 min,"Comedy, Romance",Subhendu Ghosh,Raj Singh Sidhu,"Paran Banerjee, Bibhu Bhattacharya, Abhishek Chatterjee","Watch the full movie, Abelay Garam Bhat, only on Eros Now. Abaley Garam Bhat is a comedy that is based on an underlying satire that exposes the evils and hardships in the film industry. It shows the struggle of our two protagonists, the female lead who aspires to be an actress and our male lead who dreams to be a director. It is a comedy of errors that involves five old people there is a mess of fun, comedy, twists and turns in plot, and a final happy ending.It shows that the good nature of man that is always inside in us.",Bengali,India,N/A,N/A,7,tt6585710,N/A
Seryozhka,2018,N/A,N/A,"Short, Drama, Thriller",Andrey Volgin,Sergey Kempo,"Lukerya Ilyashenko, Sergey Kempo, Pavel Trubiner",N/A,Russian,Russia,N/A,2.0,16,tt6585714,N/A
Doctor No,2017,TV-PG,21 min,Comedy,Pamela Fryman,"Jeff Filgo, Jackie Filgo, Gregg Mettler","Matt LeBlanc, Liza Snyder, Diana Maria Riva","When Adam convinces his stubborn father to finally go to the doctor, he learns a few things his dad didn't want him to know. Swoosie Kurtz and Stacy Keach guest star.",English,United States,N/A,N/A,238,tt6585824,N/A
Episode #1.1,2017,N/A,30 min,Drama,"Teruo Noguchi, Kiyoshi Yamamoto","Maidy, Kôta Fukihara","Yûdai Chiba, Ren Ôsugi, Mako Ishino",N/A,N/A,N/A,N/A,N/A,24,tt6585828,N/A
Abhimanyu,2006,Not Rated,135 min,"Action, Drama, Romance",Swapan Saha,N.K. Salil,"Joy Badlani, Biswajit Chakraborty, Mithun Chakraborty",Inspector Raj Sinha kills Durjo Rai's son in an encounter and arrests Raghab Rai. Durjo Rai kills Raj Sinha's family for revenge. Raj appoints his friend and suspended police officer Abhimanyu for the safety of Nandini and Rimi. A...,Bengali,India,N/A,N/A,34,tt6585838,N/A
Professional Foul,1986,N/A,99 min,Drama,Bobby Heaney,Tom Stoppard (television play),"Michael McCabe, John Lesley, Ralph Lawson, Frantz Dobrowsky",N/A,"English, Czech",South Africa,N/A,9.0,5,tt6585924,N/A
Ken and the CEO,2017,TV-PG,21 min,Comedy,Ron Moseley,"Jared Stern, Ken Jeong, John Fox","Ken Jeong, Suzy Nakamura, Tisha Campbell","When the Welltopia CEO is in town, Pat seeks Ken's endorsement to secure a promotion. Clark suspects Demona and Pat are dating again.",English,N/A,N/A,N/A,65,tt6585932,N/A
Mein Herz kehrt heim ins Zillertal,2008,N/A,90 min,Romance,Siegi Jonas,"Barbara Schöller, Clemens Weishaupt","Stefano Bernardin, Yve Burbach, Mickey Fleddermann",N/A,German,Austria,N/A,6.6,6,tt6585978,N/A
234. Bölüm,2014,N/A,N/A,"Action, Crime, Drama",Dogan Ümit Karaca,"Pana Yazim Grubu, Necati Sasmaz","Necati Sasmaz, Cengizhan Akin, Ismail Aydin",N/A,N/A,N/A,N/A,N/A,30,tt6585994,N/A
Laika & Nemo,2022,N/A,15 min,"Animation, Short","Jan Gadermann, Sebastian Gadow",Jan Gadermann,"Björn Ingmar Böske, Viktoria Schreiber, Jörg Moukaddam","Nemo looks different. Nobody else wears a diving suit and a helmet that big. But then he meets Laika, an astronaut.",N/A,Germany,10 wins & 13 nominations total,N/A,55,tt6586042,N/A
Rebel Lords,2017,N/A,59 min,Documentary,Tim Stirzaker,N/A,"Gillian Bevan, Steve Bassam, David Beamish",With the Government threatening to trim the Lords' powers if they rebel again and Lord Strathclyde's review of peers power to block legislation a slew of controversial Bills are sent up from the House of Commons.,English,United Kingdom,N/A,N/A,9,tt6586066,N/A
Joining the Club,2017,N/A,N/A,Documentary,Adam Hopkins,N/A,"Gillian Bevan, David Beamish, Richard Best","In this first edition we meet some of the colourful characters that populate the House, including new people's peers, hereditaries and political grandees as they try to change legislation and pursue their personal passions.",English,United Kingdom,N/A,N/A,9,tt6586068,N/A
Kick the Bucket,2016,N/A,31 min,"Animation, Adventure, Comedy","Adam Katz, Justin Chapman, Taylor Grodin","Justin Chapman, Ben Cross, Taylor Grodin","Michael Bruzzone, Dee Cashin, Hailey Chapman","After MePad catches a contestant breaking the rules, tensions begin to overflow. Some are able to plug up the holes in their relationships and are all the better for it. However, others manage to sink further. When they empty themselves of their conflicting emotions, new feelings are filled right in their place, and not all of them are positive. Just as water goes through an infinite cycle, there appears to be no end in sight for some of these perpetually damaged connections. That is, unless someone were to finally break the chain. Also, there is a crab.",N/A,N/A,N/A,N/A,31,tt6586082,N/A
Relativity,2019,N/A,111 min,Drama,Mariko Minoguchi,Mariko Minoguchi,"Jeanette Hain, Saskia Rosendahl, Julius Feldmeier","On a rainy day, Nora and Aron meet in the subway and immediately fall in love with each other. Differently view, the two are only about what brought them together: for Nora it was coincidence, for Aron fate. As the newly in love couple gets into a bank robbery in which Aron is shot and still dies in Nora's arms. Nora is understandably devastated and trying to numb her feelings. Eventually, she lands in the arms of Natan, with whom she spends the night. The strange thing is that although he is a complete stranger, Nora still has the strange feeling of knowing him. In addition, he runs her from now on more often on the way. She does not yet suspect that she really connects something.",German,Germany,3 wins & 6 nominations,6.3,698,tt6586090,N/A
"Kick the Bucket, Part 2",2017,N/A,N/A,"Animation, Adventure, Comedy","Adam Katz, Justin Chapman, Taylor Grodin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,tt6586094,N/A
Naburareru ane,1996,N/A,60 min,Drama,Mototsugu Watanabe,"Kyôko Godai, Junichi Tate","Miki Fukada, Kazu Itsuki, Yumi Yoshiyuki","Kazuhiko and Yuko are stepbrother and stepsister by their parents' second marriage. But they grew up together as brother and sister. When she leaves her husband, she takes shelter in his house. Their relationship as adults takes a very bizarre turn as they discover they both share a secret passion for S&amp;M.",Japanese,Japan,N/A,5.8,25,tt6586108,N/A
Frenemies,2017,TV-14,42 min,"Action, Comedy, Drama",Juan Mas,"Karl Schaefer, Craig Engler, Abram Cox","Kellita Smith, Keith Allan, Russell Hodgkinson",Our heroes are reunited with Sketchy and Skeezy when they take refuge in a working Barber Shop full of mysterious and murderous characters.,English,United States,N/A,6.6,486,tt6586284,N/A
My Brother's Keeper,2017,N/A,11 min,"Short, Drama","Connor Hair(co-director), Alex Meader(co-director)","Connor Hair, Alex Meader","Cody Allen Dillman, Daschle Dunne, Alexander Neher, Anderson Piller","My Brother's Keeper tells the story of two estranged brothers who, fighting on opposing sides of the Civil War, unexpectedly reunite on the battlefield at Antietam. As we walk into battle with Ethan (19) and Jackson (16), we flash back to glimpses of their young lives to understand what has led them to this extraordinary, life-altering moment amid the carnage and brutality of war. The project uses innovative technologies and techniques to create a cinematic experience that brings this pivotal period of American history to life - placing the viewer not only at, but in, the Battle of Antietam.",English,USA,N/A,7.8,6,tt6586296,N/A
Seytane,2017,N/A,N/A,"Short, Horror, Thriller",Mete Arkin,Mete Arkin,"Kaan Ozel, Sude Ozpaklar",N/A,Turkish,Turkey,N/A,N/A,11,tt6586298,N/A
First Love,2016,N/A,43 min,Romance,N/A,N/A,"Bextiyar Gülnezer, Hawick Hau-Wai Lau, Yi-zhou Sun","They say absence makes the heart grow fonder. Zuo Zaijun (Hawick Hau-Wai Lau), Zheng Lei (Yi-zhou Sun) and Ning Xiaomeng (Bextiyar Gülnezer) were good friends in college. In fact, both Zaijun and Lei were in love with Xiaomeng. But Xiaomeng left for the United States to further her studies, and Zai Jun and Lei lost touch with her for eight years. During that time, the men raised Xiaomeng's daughter, Miaomiao, whom Xiaomeng left behind.",Chinese,China,N/A,8.5,7,tt6586300,N/A
Patrick Melrose,2018,TV-MA,302 min,Drama,N/A,N/A,"Benedict Cumberbatch, Jennifer Jason Leigh, Hugo Weaving","Get ready for the lowdown on the British upper class. This five-part limited series based on the acclaimed novels by Edward St. Aubyn tracks Patrick from a privileged but deeply traumatic childhood in the South of France through severe substance abuse in his twenties in New York and, ultimately, toward recovery back home in Britain.",English,"United Kingdom, United States",Nominated for 5 Primetime Emmys. 14 wins & 33 nominations total,8.0,"34,059",tt6586318,N/A
Warrior,2018,N/A,N/A,"Action, Crime, Drama",N/A,N/A,"Dar Salim, Danica Curcic, Lars Ranthe","WARRIOR is a crime drama about community, loyalty and treachery amongst war veterans, bikers and the police force, with a love story surrounding the war veteran CC and the police officer Louise.",Danish,Denmark,2 wins & 4 nominations,6.6,"2,439",tt6586344,N/A
Ein Lächeln nachts um vier,2017,N/A,90 min,Comedy,Jan Ruzicka,"Stephanie Blöbaum, Manfred Kosmann, Hardi Sturm","Natalia Belitski, August Wittgenstein, Cornelia Froboess",A smile at four o'clock.,German,Germany,N/A,4.9,90,tt6586440,N/A
Chris Webber's Full Court Pranks,2017–,TV-14,30 min,Reality-TV,N/A,N/A,"Derrick Redford, Jeff Sloniker, Rachel LaForce","For as long as athletes have been playing sports, die hard fans have been worshiping them. This new series shines a light on that idol worship and tests the bounds of fandom as athletes play elaborate and hilarious pranks on the ""marks"" who are suddenly face-to-face with them.",English,United States,N/A,3.3,55,tt6586510,N/A
Raymond Tallis: On Tickling,2017,N/A,8 min,Short,Johan Grimonprez,N/A,N/A,"In this short film by Johan Grimonprez, philosopher/neurologist Raymond Tallis argues that consciousness is not an internal construct, but rather relational. Through the intriguing notion that humans are physically unable to tickle themselves, Tallis explores the philosophical notion that we become ourselves only through dialogue with others.",English,Belgium,N/A,N/A,N/A,tt6586512,N/A
#FoodPics,2017,N/A,N/A,Comedy,Allison McCulloch,Minchi Murakami,"Noelle Hensler, Natalie Houchins, Minchi Murakami",Hipsters encounter a major problem when they go to a trendy restaurant and forget to do the most important thing.,N/A,N/A,N/A,N/A,6,tt6586682,N/A
Episode #24.1,2017,TV-14,60 min,"Adventure, Comedy, Reality-TV","Nikki Parsons, Jon Richards, Mark McQueen","Lucy Guy, Aiden Spackman, Fraser Steele","Matt LeBlanc, Chris Harris, Rory Reid","Matt LeBlanc, Chris Harris and Rory Reid return for the 24th series of Top Gear. This week features the astonishing, ultra-exclusive Ferrari FXXK, tested to the max by Chris Harris at the Daytona circuit in Florida. Matt, Chris an...",English,N/A,N/A,6.2,710,tt6586700,N/A
