title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Make Thanksgiving Great Again,2017,TV-PG,19 min,Comedy,Pamela Fryman,"Dana Klein, Mark Feuerstein, Stephanie Furman Darrow","Mark Feuerstein, David Walton, Liza Lapira","Josh asks Nick to retrieve Nana Roberts from her nursing home for the family's Thanksgiving gathering, but when Nick arrives with the wrong nana, the family is forced to deal with a stranger who antagonizes everyone. Also, Judy be...",English,N/A,N/A,N/A,63,tt7558732,N/A
The Homecoming,2017,TV-14,22 min,Comedy,Richie Keen,"Dave Chernin, John Chernin, Rob Rosell","Kaitlin Olson, Sofia Black-D'Elia, Thomas Barbusca",Mickey and Jimmy bring the gang to their hometown.,English,N/A,N/A,7.3,308,tt7558746,N/A
Ghetto Symphony,2017,TV-14,42 min,"Drama, Music, Musical",N/A,N/A,Justin Marcel McManus,N/A,English,N/A,N/A,N/A,N/A,tt7558752,N/A
Wet Wedding & Tweenage Lupinus,2017,TV-Y7,22 min,"Animation, Short, Adventure","Sunil Hall, Ryan Gillis","Noah Jones, Joel Trussell, Greg Grabianski","Johnny Pemberton, Jon Heder, Mark Henry","When 90s Adventure Bear's wedding cruise gets into trouble, the boys take over as captains to save the day. When Peanut thinks he's a werewolf, he tries to make Pickle one too.",N/A,N/A,N/A,N/A,9,tt7558784,N/A
Candy Factory; Funwagon,2017,TV-Y7,22 min,"Animation, Short, Adventure","Sunil Hall, Ryan Gillis","Noah Jones, Joel Trussell, Greg Grabianski","Bennie Arthur, Laura Bailey, Michael Croner",The boys journey through a crumbling candy factory. Pickle and Peanut bring a car to life.,N/A,N/A,N/A,N/A,10,tt7558790,N/A
Ubambo Lwami,1989–1992,N/A,N/A,Drama,N/A,N/A,"Veronica Molefe, Don Mlangeni, Jabulile Phakane",N/A,Zulu,South Africa,N/A,N/A,N/A,tt7558822,N/A
Angelville,2018,TV-MA,41 min,"Action, Adventure, Comedy",Michael Slovis,"Sam Catlin, Seth Rogen, Evan Goldberg","Dominic Cooper, Joe Gilgun, Ruth Negga",Jesse and Cassidy travel to Angelville to resurrect Tulip.,N/A,United States,N/A,7.9,1372,tt7558826,N/A
"Iturbide, Nezahualcóyotl y La invención del Bolígrafo",2017,N/A,N/A,Comedy,Jerry Rodriguez Burckle,"Fran Hevia, Mario Santiago Jiménez, Jerry Rodriguez Burckle","Gerardo Taracena, Martín Piroyansky, Ruy Senderos",N/A,N/A,Mexico,N/A,N/A,N/A,tt7558842,N/A
The Lower Plateau,2018,N/A,92 min,"Comedy, Drama",Liz Singh,Liz Singh,"Nikki Shaffeeullah, Lily Dionne-Jermanovich, Tristan D. Lalla","A musician, in a rut after missing out on one big chance, tries to sort out her life and figure out if there's anything in Montreal worth staying for.",English,Canada,N/A,6.5,13,tt7558858,N/A
The Teacher,2017,TV-14,22 min,Comedy,Eva Longoria,"Dave Chernin, John Chernin, Lindsay Golder","Kaitlin Olson, Sofia Black-D'Elia, Thomas Barbusca",Mickey embarrasses herself and Sabrina when she tries to do something about Sabrina's relationship with her poetry teacher.,English,N/A,N/A,N/A,265,tt7558880,N/A
Gorilla Warfare,2017,N/A,N/A,"Animation, Short, Action",Brandon McKinney,Shea Fontana,"Greg Cipes, John DiMaggio, Nika Futterman","Gorilla Grodd's old unit from Gorilla City breaks into the school to try and rescue their leader from ""captivity"".",N/A,N/A,N/A,N/A,N/A,tt7558888,N/A
Love Disease,2018,N/A,96 min,"Crime, Drama",Kôta Yoshida,Hitoshi Ishikawa,"Tomoko Fujita, Takahiro Kuroishi, Amane Okayama",Emiko is a divorced single mother who has barely any cash to spare. Her ex-husband is also trying to get money out of her. She meets labourer Shinnosuke on a dating website and sees him as a potential source for cash. Emiko then falls in love with Akira who has a disabled person to whom he devotes himself. Emiko concocts a plan.,Japanese,Japan,N/A,5.9,62,tt7558912,N/A
"Undercover Informant, the Black Beetle, and Unexpected Artist",2017,TV-PG,42 min,"Documentary, Adventure, Biography",Alice Borrelli,N/A,"Greg Schweers, Adam Andrianopolous, Stephen Zuccaro","Don examines the insider who took down Al Capone, a jet engine that was used in a daring railroad experiment and a portrait painted by a woman who overcame insurmountable odds to become a world-renowned artist.",N/A,N/A,N/A,N/A,11,tt7558914,N/A
Josh Josh Josh,2017,TV-14,44 min,"Game-Show, Reality-TV",Sharon Trojan Hollinger,N/A,"Gordon Ramsay, James 'Jocky' Petrie, Christina Wilson","After a shocking change, many are left unhappy and the tension in the dorms is at an all-time high. The next day, the chefs are challenged to work in pairs and cook different types of fish on cedar and hickory wood planks. Special...",N/A,N/A,N/A,N/A,88,tt7558918,N/A
Cooking for One,2017,TV-14,24 min,Comedy,Paul Dinello,"Paul Dinello, Amy Sedaris","Amy Sedaris, Scott Adsit, Paul Dinello","With help from her friends, Amy prepares a fish dinner for a group of businessmen; a lesson on lamb chops, and a run-in with infectious earrings.",N/A,N/A,N/A,N/A,55,tt7558928,N/A
TGIF,2017,TV-14,24 min,Comedy,Paul Dinello,"Paul Dinello, Amy Sedaris","Amy Sedaris, Paul Giamatti, Todd Barry","With help from her fisherman ex-boyfriend, the community knife-sharpener, and her energetic neighbor, Amy prepares a fish dinner for a local group of businessmen. Plus, get ready for a lesson on lamb chops and a run-in with infectious earrings.",N/A,N/A,N/A,N/A,55,tt7558932,N/A
Shooters,2021,Not Rated,44 min,Comedy,N/A,"Eddie Lain, Harv Rubin, Gary Schmad","Eddie Lain, George Dawe, Kathy Cameron","Storytellers are as old as man himself and moviemakers are only the latest incarnation of this long tradition. They spin their tales to not only entertain and amaze, but to educate and enrich our lives as well. Without this vital element of human civilization we would be relegated to a ""ground hog day"" like existence where everyone would have to begin each day, generation and epoch anew without the benefit of learning from the past. But who are these modern day storytellers and why do they feel compelled to tell the stories they tell? Stay tuned for a riveting look at the people and process behind the camera lens, their foibles and the magic spells they weave in a new ribald, reality styled comedy series called ""Shooters"".",English,United States,N/A,N/A,11,tt7558936,N/A
Female,2017,N/A,4 min,"Short, Drama, Romance",Aissa Carnet,Aissa Carnet,"Sabrina May, Kylah Langevei, Ruby De Vere, Quincy De Vere","Two girls who are friends from the childhood share their respective lives and dreams, but with the pass of the years one of them feels attracted by the other, hiding it by not finding the ...",English,USA,N/A,7.3,11,tt7558940,N/A
Enter Stage 4,2017,N/A,55 min,Documentary,Erica Bryn Brookhart,N/A,"Trycia Carlberg, Cory Almeida, Tera Bonilla","This story follows the journey of 2 dancers who are best friends in Los Angeles, one of which has been diagnosed with stage 4 breast cancer. The film explores what it is like for a friend, lover, companion, spouse or family member to experience a loved-one's tragic cancer diagnosis. It is a powerful testament about the preciousness of life and the depths and lengths we go as humans to preserve it. The film also brings to the surface the true meaning of life, and one's quest and search for their true purpose.",English,United States,N/A,10.0,8,tt7558950,N/A
The Siege of Robin Hood,2022,R,120 min,"Action, Adventure",Paul Allica,"Paul Allica, Don Macnab-Stark, Celbeth Andreovski","Paul Allica, Kahli Williams, Dave Beamish","After the merciless Sheriff of Nottingham orders a brutal attack on his family, a young man named Robin swears bloody revenge on the men responsible, vowing to restore freedom to those trapped under the realm's oppressive rule.",English,Australia,N/A,2.9,548,tt7558982,N/A
The Ghost Monument,2018,TV-PG,48 min,"Adventure, Drama, Sci-Fi",Mark Tonderai,Chris Chibnall,"Jodie Whittaker, Bradley Walsh, Tosin Cole","Still reeling from their first encounter, can the Doctor and her new friends stay alive long enough, in a hostile alien environment, to solve the mystery of Desolation? And just who are Angstrom and Epzo?",English,United Kingdom,N/A,6.1,9194,tt7558994,N/A
Episode #1.2,2017,TV-MA,60 min,Drama,Emma Freeman,Jonathan Gavin,"Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman",Julia attempts to put the shock of her father's IVF scandal behind her.,N/A,N/A,N/A,7.8,26,tt7558996,N/A
The Trick or Treat Movie,2017,N/A,13 min,"Short, Comedy","Steve Rasetta(co-director), Carl 'CJ' Tempesta(co-director)",Steve Rasetta,"Steve Rasetta, Andy Devlin, Curtis J. Bellafiore, Erin Wholley",Two 25 year old lifelong trick or treaters see their beloved annual tradition threatened when their small town proposes cancelling Halloween due to fears of a possible serial killer lurking in the community.,English,USA,N/A,8.4,5,tt7559002,N/A
The Lonely Killer,1977,N/A,83 min,"Action, Crime, Drama","Michael Wai-Man Chan, Yasuhiro Shikamura","Michael Wai-Man Chan, Yasuhiro Shikamura","Michael Wai-Man Chan, Suk Yee Cheung, Hark-On Fung","When Lin and his bride are murdered during their honey-moon in Macao by three Japanese rascals Yamamoto, Kijima and Sazuki, the murderers want to flee back to Japan; but the Hong Kong police can't get the evidence to stop them. Inspector Tsung Hsuan-tung, one of Chen's best friends quits his post and goes alone to Japan to probe the case. Tsung Hsuan-tung is so angry that he intends to shoot the murderer by himself but stops by his Japanese friend Takase.",N/A,Hong Kong,N/A,N/A,N/A,tt7559006,N/A
Episode #1.3,2017,TV-MA,60 min,Drama,Emma Freeman,Benjamin Law,"Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman",Julia is tipped over the edge by the arrival of another possible sibling. Edie continues to feel lost in her marriage.,N/A,N/A,N/A,7.6,23,tt7559032,N/A
If we Love,2017,N/A,9 min,"Short, Drama","Arianna Myzia, Paul Myzia",Paul Myzia,"Kinga Stolarczyk, Tyvon Dukes, Terry King","After to go shopping, a young girl who walks along the parking on the way to her car meets with an unknown man, who stops her to talk briefly, admiring openly her clothes and beauty face to go away just after. But when she arrives at home, her personal situation and inner distress make her to commit a terrible decision, taking a rope to hung up herself. Therefore, in the last moment she keeps in a delicate step between life and death, doubting to give the final step due to the compliment of a total stranger.",English,United States,N/A,N/A,27,tt7559064,N/A
Milos Ouhrabka,2016–,N/A,10 min,"Reality-TV, Talk-Show",N/A,N/A,Milos Ouhrabka,N/A,Czech,Czech Republic,N/A,3.4,10,tt7559126,N/A
Episode #1.7,2017,N/A,58 min,Reality-TV,N/A,N/A,"Zoë Ball, Nadiya Hussain, Giorgio Locatelli",The Bellamores from south Wales go head to head with the Bellamy family from Dorset.,N/A,N/A,N/A,N/A,15,tt7559130,N/A
Episode #1.6,2017,N/A,59 min,Reality-TV,N/A,N/A,"Zoë Ball, Nadiya Hussain, Giorgio Locatelli",The Kings from south west London are up against the Codougan family from Northamptonshire.,N/A,N/A,N/A,N/A,17,tt7559132,N/A
Episode #1.8,2017,N/A,59 min,Reality-TV,N/A,N/A,"Zoë Ball, Nadiya Hussain, Giorgio Locatelli","In the final heat, the Boyes family take on the Rignalls for the last semi-final place.",N/A,N/A,N/A,N/A,17,tt7559134,N/A
Episode #1.9,2017,N/A,60 min,Reality-TV,N/A,N/A,"Zoë Ball, Nadiya Hussain, Giorgio Locatelli","In the first of the semi-finals, three families go head to head.",N/A,N/A,N/A,N/A,18,tt7559136,N/A
Episode #1.10,2017,N/A,59 min,Reality-TV,N/A,N/A,"Zoë Ball, Nadiya Hussain, Giorgio Locatelli","In the second semi-final, three families go head to head in three demanding challenges.",N/A,N/A,N/A,N/A,17,tt7559138,N/A
Family Strokes,2015–,N/A,N/A,Adult,N/A,"Charles Addams, David Levy","Peter Green, Filthy Rich, Kyle Mason",N/A,English,United States,N/A,7.4,52,tt7559140,N/A
Reagan Youth,2018,TV-MA,53 min,"Action, Adventure, Comedy",Lee Toland Krieger,"Rick Remender, Wesley Craig, Miles Orion Feldsott","Benedict Wong, Benjamin Wadsworth, Lana Condor",A disillusioned teen finds purpose and fights for survival at an elite academy for the Deadly Arts.,English,"United States, Canada",N/A,7.8,1039,tt7559144,N/A
Pulp Horror,2017–,Not Rated,15 min,"Crime, Fantasy, Horror",N/A,Manny Velazquez,"Alen Rios, Joey Kelly, Jose Vargas",A young man who life changes after he accidentally discovers glasses that allows him to see from the beyond.,English,United States,N/A,N/A,9,tt7559160,N/A
99 Songs,2019,N/A,128 min,"Musical, Romance",Vishwesh Krishnamoorthy,"Hussain Dalal, Kalpradah, Vishwesh Krishnamoorthy","Ehan Bhat, Edilsy Vargas, Tenzing Dalha","99 Songs is a musician's quest to understand his purpose and passion. To overcome the challenges that stand between him and everything he cares for; to prove himself and the love for his beloved. A journey of heartbreak and redemption, of loss and faith; an ode to the timeless power of love and music.",Hindi,India,1 win & 5 nominations,6.5,"2,375",tt7559180,N/A
Post millennial,2017,N/A,4 min,"Short, Comedy",Inés de León,Borja Álvarez Ramírez,"Nicole Wallace, Diego Martínez, Silma López",N/A,Spanish,Spain,N/A,N/A,N/A,tt7559188,N/A
Joshua Rush Exclusive Interview! It's Andy Mack's Cyrus (Disney's First LGBTQ Character),2017,N/A,N/A,Talk-Show,Adam Feinsilver,N/A,"Piper Reese, Joshua Rush",N/A,N/A,N/A,N/A,N/A,24,tt7559196,N/A
My Friend's Dulhania,2017,N/A,87 min,Romance,"Prashamit Chaudhury, Op Rai","Prashamit Chaudhury, Mudasir Zafar","Mudasir Zafar, Shaina Baweja, Saurabbh Roy","Aryan and Mahira, a young couple are merged into singularity by the ubiquity of Love. Geographical distance notwithstanding, with Aryan having settled in Mumbai and Mahira studying at a college in Delhi; their love blossoms with each passing day. Aryan having found his heart's true calling and a soulmate in Mahira decides to propose her and permanently seal their union through the bond of marriage. Aryan reaches Delhi with great expectations and anticipation, for he had full faith in his love. But all his aspirations were drastically shattered when found that Mahira had unexpectedly abandoned him. Like a whiff of smoke she disappeared into thin air, cutting all her ties and contacts with Aryan. This incident changed Aryan and leaves him with a bruised soul, which constantly seeks to regather the shattered fragments of his broken heart albeit unsuccessfully. 2 years later... The regularity of Aryans existence is stirred when he along with two of his old college friends Harsh- a Casanova who proclaims so otherwise and the astute Sneha, receives an unexpected phone call. The call which manifests in form of an wedding invitation is from their fourth comrade Sajad, who summons his friends to his marriage which is to be held in Bhaderwah; a beautiful town in Jammu and Kashmir. The three friends are overwhelmed with joy and surprise at this news. They board the same train from their respective cites to become a part of this exhilarating celebration and as well as reaffirm their old friendship. After reaching their destination and indulging in a joyful reunion, the trio engages themselves at their friend's pre wedding celebrations where they insists the groom to show the picture of his would-be bride. Sajad sheepishly passes the photo to his friends. They admire her beauty one by one. But when it reaches Aryan he receives a bolt from the blue. For the picture is none other than that of Mahira - the only person in Aryans life who was the cause of his happiness as well the reason of his tears.",Hindi,India,N/A,6.4,26,tt7559200,N/A
La Derape,2018–,N/A,N/A,Drama,N/A,N/A,"Maxime Gibeault, Sébastien Delorme, Marie Turgeon",The carting season is just over and Julia is already dreaming about next summer and the prestigious elite circuit.,French,Canada,2 nominations,7.3,34,tt7559220,N/A
Falszywy Dziadek,1965,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,tt7559276,N/A
Zabawa w Rycerza,1965,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,tt7559278,N/A
Na Biwaku,1965,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,tt7559280,N/A
